userID	artistID	weight
712	9487	1
69	210	621
236	468	1102
1210	8995	2411
1388	2788	29
1980	498	21
329	296	680
649	917	25
1099	1001	77
854	4003	49
878	299	73
1622	441	256
1700	11635	58
195	868	78
770	403	159
1358	506	2333
723	313	324
915	11004	217
465	969	1842
2041	154	279
150	320	78
1295	10418	357
1726	475	294
2019	14185	16702
2061	8718	24
1686	540	341
1931	15143	17
642	8822	187
366	2593	400
1706	16166	436
207	4256	323
1964	429	443
1119	12417	37
351	693	455
1298	292	311
670	1155	475
86	488	276
471	1412	98
1375	14196	203
2094	2443	1914
765	632	449
398	3156	110
243	962	772
1977	154	2002
1219	535	200
1745	5972	159
614	492	1821
53	386	56
1497	1411	643
1727	3084	367
731	6540	121
365	6153	21
1110	945	248
1794	10038	2499
926	1394	192
1926	1075	2551
1028	3124	83
114	599	404
1935	1853	580
978	923	369
1331	163	587
1130	12550	73
1557	7468	390
563	8109	3030
1156	486	758
1165	1513	2266
541	854	1342
736	6627	645
37	1219	262
413	329	139
915	220	329
1582	4191	220
1831	225	1706
948	6295	130
1910	5836	803
692	9292	689
135	1075	666
1584	4255	61
236	327	1764
981	1723	439
1451	3097	124
1963	528	613
1380	500	232
598	8414	501
1399	67	16
1088	12226	596
234	4597	328
1590	701	642
958	7831	76
249	1029	206
136	320	120
808	288	652
2035	6910	150
252	386	1152
1892	1378	119
1357	14081	191
2019	8729	1011
1752	7665	1442
324	922	1022
251	1090	120
1044	2624	1603
1223	1752	1014
157	607	73
1041	959	158
1242	3470	220
1413	327	35
215	230	15
955	157	433
100	215	130
777	7324	132
1908	913	160
1064	2861	7
1749	497	1136
1541	15243	30
773	9928	3136
1515	2977	279
252	1409	503
284	5204	12
1325	4080	269
1340	5636	2192
487	471	133
1472	14725	481
2046	450	225
1401	5239	248
682	288	494
704	9389	16
1732	1156	11
1793	1075	2464
969	714	374
366	615	349
178	824	621
1984	1180	664
2041	488	777
2038	295	199
365	6174	7
1930	8397	416
1618	15605	95
989	2287	172
338	157	2354
324	5696	234
814	230	472
1585	748	1460
327	288	1291
1382	14231	411
616	954	251
2041	230	178
2093	730	88
1401	5772	197
1469	1042	28
1136	430	1607
140	1418	449
780	227	526
1680	8444	769
1070	10798	114
665	3892	323
6	243	34
126	2523	93
1247	318	4145
887	10833	103
2061	279	11
1462	256	300
1229	300	190
753	1369	193
1472	348	93
1054	12020	3314
1885	1709	146
2034	424	505
899	10921	256
1588	868	2
353	547	3
715	930	205
1847	17039	9
540	159	3838
13	532	3
50	424	599
1749	3739	1195
627	944	370
417	1037	190
934	1131	429
1821	328	276
1622	733	124
1832	437	1188
1232	159	1654
442	1375	27
377	6288	1970
1242	1714	184
1502	15060	53
2054	790	194
2005	9783	322
1213	30	21
792	3744	281
1697	16098	381
1149	81	11
2100	6258	403
533	2023	484
2054	333	1557
624	163	220
1755	1970	107
1242	8910	385
735	1372	36
1972	220	87
1926	54	2219
893	1072	1162
1438	447	611
2093	728	86
1496	715	173
1161	6995	666
664	9121	577
346	209	615
1316	187	105
383	229	1356
1463	183	193
1904	154	210
1920	228	634
1737	2148	531
1287	13675	163
1991	1216	51
825	9480	94
1968	1119	189
310	906	1093
148	3351	212
1016	433	494
549	7937	75
2084	932	316
1315	13809	2
204	4210	167
1605	968	163
57	1678	155
677	1533	137
1029	1027	175
1976	1412	691
495	257	157
1841	10974	132
1815	11900	557
864	715	106
1620	1905	269
985	498	498
482	1242	64
701	161	141
1764	8701	115
62	191	153
616	846	309
261	4938	432
1650	15837	1406
383	221	1120
1247	289	18779
1152	154	191
1938	1632	2858
1567	2645	6969
2017	18256	159
1903	251	195
328	333	205
254	4830	965
1450	8884	209
668	714	623
1999	5605	357
1531	3354	238
557	487	424
510	7626	1
351	3319	128
1364	2459	85
1188	295	1199
938	11224	490
504	1194	106
1929	2044	2344
895	1989	269
819	251	325
502	191	241
66	1888	544
154	3427	18
688	316	407
959	9632	106
326	320	84
1136	11335	103
151	155	57
118	377	255
395	978	297
1158	536	149
103	64	56
1937	679	18135
665	614	100
398	215	210
1502	6042	25
624	718	365
1587	1394	575
1505	153	4964
1136	56	137
223	304	2972
1177	9400	643
874	4255	565
421	295	1235
693	412	136
244	486	240
1356	325	1235
1020	378	711
1484	14834	242
1777	13190	353
704	89	8
324	3470	728
1343	159	13
1405	1106	602
1928	575	232
995	475	1
706	9411	16
1791	8076	388
1476	1455	503
1027	320	499
192	4015	16
602	8460	255
1054	1504	939
1804	220	104
376	6274	26
1331	212	430
1929	1814	857
696	9350	154
1289	231	437
1087	227	1029
547	617	139
317	5623	170
628	8703	89
256	4868	1320
1374	1118	235
1729	436	79
1276	11401	114
842	10553	259
269	2383	29
301	3200	276
791	1048	29
837	7060	149
888	6051	215
784	3258	661
425	966	36
1170	1988	381
427	1246	293
1143	3569	804
1288	605	177
943	88	117
1058	6612	81
905	288	522
561	1622	1550
720	707	83
1166	12857	11
808	67	5585
544	7888	341
604	292	1431
1531	3453	418
1374	412	209
1449	1416	300
1265	5547	65
1271	6756	378
1210	159	16739
1829	377	1313
8	340	800
1239	188	272
486	475	24
1308	301	582
663	945	276
1102	4025	193
1981	18009	94
233	466	2038
1493	162	182
747	1187	611
790	230	236
303	1412	421
734	6463	3971
1887	2006	1392
1386	2338	130
461	157	89
492	7323	425
2040	9578	80
2083	18605	16
48	340	406
909	486	124
716	537	1848
1929	2236	3112
116	2928	170
1272	689	1378
1917	290	44
958	9799	215
959	68	166
1495	10859	14
1781	599	53
1078	868	55
370	898	850
676	9204	133
955	8998	404
1553	538	193
1919	2133	150
1728	1097	206
537	7864	36
1944	500	615
1329	511	1483
898	340	690
1749	5375	2256
1706	2094	1467
816	329	6
1978	2859	115
1029	1089	202
1363	518	2021
1513	5922	2090
1497	14977	195
1922	3903	31
280	331	223
1128	682	142
472	541	153
1220	173	5299
1873	326	84
966	320	557
406	1994	363
1160	1180	2387
1741	5149	202
1931	227	577
1627	7048	254
605	6917	345
1527	1988	1150
81	2250	142
8	89	921
1958	5452	33
1496	233	106
703	289	6109
1567	455	876
1311	701	104
133	300	603
845	949	68
1488	1172	11
1335	13317	55
1721	16285	112
1774	9530	46
313	1369	280
533	2051	425
1310	261	1
1079	9960	1211
21	535	1953
487	344	1922
84	2343	675
536	511	157
1156	12764	692
1422	707	97
842	10548	444
334	854	543
1606	294	2187
219	1116	2163
240	540	82
2097	441	139
1004	11736	10
31	77	99
489	1426	470
1891	2713	28
391	6440	292
1591	6346	126
159	1470	580
1578	1042	84
1329	7111	120
1976	5844	712
1704	11719	29
647	58	720
1430	1377	82
1073	717	402
124	3054	88
855	1950	1084
1446	689	194
1471	1044	451
685	964	1025
248	464	2417
1741	7743	636
163	2468	369
1819	4710	76
1039	687	189
1057	189	109
196	1414	774
116	1620	321
905	89	859
1506	6204	392
219	966	1333
549	4125	4578
415	1249	250
395	370	141
237	441	227
163	3595	338
1684	465	6
1821	333	210
665	9134	104
1600	886	476
2	94	1373
741	4435	1178
1377	14208	683
472	531	132
900	963	185
65	1869	94
1525	1458	54
1544	3367	331
1339	1045	4529
226	498	165
805	756	116
1071	318	178
1745	2572	168
1836	1198	4
965	701	1116
1109	907	502
41	1356	452
959	1109	271
1594	72	1703
1445	4515	543
497	1034	137
1047	11987	97
1101	152	894
1098	4117	81
260	4932	57
506	6881	127
1465	1378	541
1369	13720	64
946	7832	832
407	532	15
343	5902	62
2	64	3644
1907	1411	263
1254	503	406
971	1043	94
1351	333	64
733	2657	121
1231	1285	186
1791	349	109
145	704	896
1656	88	521
107	917	14659
2010	425	599
539	493	54
598	289	11718
958	1187	84
1259	11590	1181
876	10757	105
1709	5241	418
1827	11186	579
1362	3737	1176
1146	81	409
1230	13315	9
63	1412	133
1351	461	26
1860	1372	441
1154	1900	737
544	7889	255
412	89	119
535	289	314
1549	2524	43
1497	14969	211
1386	2298	203
734	1389	2334
827	3445	18
1595	8291	106
1149	225	22
1148	229	62
241	436	780
271	302	1641
1382	1627	4780
1686	207	720
984	4688	445
344	436	5
2086	1977	251
421	333	1813
1520	1090	115
465	190	982
1166	12855	11
776	227	190
565	85	55
767	930	329
1964	612	137
557	8044	618
1210	187	1777
263	176	205
1340	4188	1879
1025	607	151
1869	11338	164
1099	190	76
82	622	909
1196	534	153
677	1522	137
308	953	2221
700	355	319
1657	9361	194
1081	190	1260
1213	1075	23
1588	2468	1160
1192	1778	736
367	1180	260
743	4335	1350
1195	12046	7351
850	10130	1232
1866	7	226
327	3319	72
955	1826	277
1638	15758	50
1379	294	512
62	1306	172
1628	7781	219
233	461	835
903	2974	1831
1567	198	2252
142	159	1533
1347	14016	12
1799	89	470
938	299	488
650	1183	292
635	1425	917
354	686	5
1088	191	635
1489	670	200
1742	5535	282
1044	630	495
41	1369	299
2019	18267	986
1957	1866	273
1313	7147	341
368	6214	298
1785	3334	1016
1035	58	2
1078	2784	69
1640	1369	180
417	171	204
1275	562	8695
1706	16168	395
1873	484	275
873	302	871
2065	545	459
1751	11625	26
1155	12752	161
290	4785	4
1697	12255	199
1999	1180	1677
671	4474	407
1911	1649	362
391	472	318
2088	314	12
386	6352	354
928	778	35
262	72	1308
1734	332	434
1126	614	59
12	497	3226
777	5115	152
1348	377	60
931	11159	202
211	89	100
183	221	159
678	641	150
1263	305	582
906	10963	1030
52	1563	98
312	5561	756
1383	2277	1560
2015	18228	482
1006	295	225
519	807	206
590	8362	26
589	300	63
204	4203	225
66	1893	377
74	2049	923
1106	306	547
2033	7787	177
712	9491	1
908	1295	132
515	1721	145
1952	154	140
75	329	141
107	460	2618
1503	190	260
499	55	2
1924	7147	4139
1707	1414	174
1465	3171	2806
602	500	172
65	1853	735
2075	3562	239
1672	13167	106
1874	17298	184
1126	1244	127
888	6760	297
579	8249	258
1533	1936	5801
708	9439	6
1228	1119	662
1145	471	129
364	190	505
905	461	181
1642	14739	135
1818	1375	3
2091	6288	162
750	851	94
1158	11006	153
569	701	160
101	2623	80
2022	333	3437
984	1470	4804
1271	1242	400
1038	9253	172
512	1854	1931
1718	3126	175
118	2952	282
1354	11739	76
1286	238	362
413	295	5257
1387	1377	299
1968	2835	168
118	1350	199
1563	2394	4
1188	64	913
1491	1390	216
1006	289	580
345	4245	52
1592	932	112
715	9511	246
173	424	970
1819	161	77
1679	3190	137
1363	691	1172
1997	222	312
640	735	3367
885	704	661
671	9174	159
431	220	1554
1193	13024	813
2087	1934	218
440	1401	1225
1528	288	726
386	726	204
2042	705	1336
763	1200	160
1538	1372	31
40	1293	1097
832	81	87
691	506	620
68	283	63
896	1672	728
353	5989	5
302	55	436
121	2986	60
728	1240	680
518	679	127
826	374	195
2040	89	599
972	11484	102
476	1090	1047
675	1934	758
489	227	73
1827	16913	528
409	599	849
990	429	246
1422	501	4390
94	222	157
2087	1032	66
1182	1176	398
1542	1899	377
1589	15463	205
1993	18089	10
675	2102	1108
532	1670	127
202	503	89
1619	504	9275
290	5258	6
753	3748	204
321	1274	49
1350	1369	462
1759	500	478
2087	302	527
820	10367	9
1871	475	28
624	7323	162
1982	18011	366
255	512	594
2041	7837	210
754	851	322
5	206	265
2010	88	607
1989	18041	140
632	55	1623
917	3739	3882
1390	1486	139
1209	2490	45
134	468	33
293	691	473
713	310	375
906	89	2247
2003	867	493
1993	12548	24
319	964	277
1654	434	171
1589	15465	171
1367	197	367
468	1123	583
869	3624	29
132	191	457
2032	436	1034
957	2226	1686
2065	328	400
271	1459	920
1114	190	7759
840	614	63627
1921	386	491
1283	349	1440
750	603	162
230	257	5434
307	5347	170
2030	11263	98
1900	4129	219
1679	1091	121
1151	8244	123
1928	1834	289
713	349	498
1555	4814	279
484	7370	106
26	931	522
179	2821	181
314	683	400
1866	490	163
620	291	302
62	189	145
829	81	291
843	10563	102
802	1072	3
1173	2535	391
1321	3475	472
1121	12445	24
934	599	130
1694	16078	958
147	540	352
234	310	411
884	6121	147
110	400	4017
493	59	19
772	3921	8
458	333	56
354	325	12
1277	1375	1581
227	305	1412
1411	959	136
95	291	89
352	289	541
1064	1110	28
874	1983	223
1179	65	1510
1959	8360	239
1003	3576	326
1676	1987	352
655	1470	5
1291	1390	66
737	5844	220
328	5741	198
1988	461	117
109	2794	115
1331	436	707
529	917	264
1782	8251	51
1134	2051	3
434	6827	21
1426	3581	81
2028	2677	157
863	2535	90
1425	4252	244
1994	3200	100
1628	686	427
1097	58	2062
1248	1556	338
925	173	780
601	8453	310
187	3777	366
1352	8916	72
921	1520	580
1806	154	1330
515	7661	458
215	429	9
1184	546	75
1777	5484	247
172	3333	659
1255	204	381
871	152	2597
496	7457	143
1421	1389	43
749	292	16904
709	2558	45
1556	3264	800
1696	366	36
1993	3797	14
298	4104	682
1642	14757	304
454	238	718
1119	220	13
2077	918	121
1844	154	704
243	1001	801
1683	227	835
1205	13105	1
1395	440	565
473	7285	163
1866	2444	1512
229	830	1
1202	603	255
134	3178	121
184	72	175
294	5328	161
375	913	35
147	329	174
708	9456	2
377	2498	830
297	1424	2947
1321	2142	481
594	190	12
1467	462	1561
2071	686	134
1779	16631	203
1413	1243	52
2056	4135	16
990	1098	854
302	1037	924
2061	317	46
415	528	1418
1005	5041	1341
1567	15347	9453
1278	295	113
202	945	163
223	1377	927
1591	330	86
1253	687	206
921	10742	771
354	289	281
646	295	225
1279	1736	121
1528	2521	239
1852	15903	124
453	99	111
1753	1009	81
666	1123	650
1974	157	198
1732	6151	20
515	6297	123
394	6469	150
1104	12352	119
52	329	104
572	182	326
145	1447	353
931	5040	72
733	9664	74
50	220	251
1053	5988	97
1007	2468	157
439	475	5431
710	1206	47
1212	2424	751
63	735	71
1170	690	154
156	735	8
693	4074	508
840	1660	539
228	4535	10
1422	6077	213
1453	89	1211
1823	12027	140
1881	2562	231
1440	3383	212
1691	80	173
685	89	1465
1221	11553	24
326	469	470
1519	2608	76
1648	257	76
1025	1639	440
1069	300	621
1811	802	231
1793	1449	451
250	4778	2336
1356	1037	144
531	342	181
1685	6724	99
2013	302	163
1933	5862	45
215	215	14
899	5949	245
1207	917	414
537	860	36
1279	208	349
676	630	69
359	6069	346
392	204	93
1721	16309	47
1809	924	1230
45	1445	122
762	7324	37
1272	1673	257
499	936	5
1536	15222	104
1199	717	391
752	1100	533
842	2909	188
1749	2350	1115
1908	227	730
529	1073	311
893	529	861
602	8472	190
525	1868	461
87	302	66
636	4573	164
539	51	42
1342	712	494
395	6496	78
273	5073	327
492	3112	917
1403	1186	243
976	3741	47
1015	1772	217
960	198	141
1752	10695	182
729	9645	17
1255	690	247
2092	609	158
85	861	89
1026	857	418
174	683	3352
2056	16427	24
978	621	474
1875	225	267
1803	16768	157
1596	1415	249
1957	344	624
137	88	442
1076	1553	70
1769	966	57
1704	323	19
1896	779	244
213	377	444
1760	16502	277
420	6709	280
1686	689	397
865	3966	32
1433	67	527
1991	4074	49
1880	1775	86
1348	1043	105
391	2661	457
8	334	6291
1443	2265	37
107	1353	2093
1780	498	1858
2060	2143	160
746	498	791
1711	9629	4211
1766	378	257
2069	18551	336
86	839	386
2015	1118	825
94	2531	151
406	3272	582
330	1468	280
996	11678	71
946	11275	123
758	1853	237
678	227	138
267	690	509
198	830	743
1622	15637	402
1214	13213	271
499	1412	31
421	542	127
231	4561	161
978	11516	274
2022	700	164
1188	1609	934
1513	1406	994
25	800	194
565	1019	90
1196	2794	1055
332	1459	83
367	412	12209
1592	2346	465
1733	2373	459
916	11017	239
1386	2324	103
627	8698	247
1933	17705	59
2058	4565	121
365	6168	8
1058	679	172
1349	14045	64
1875	615	1511
622	2531	676
598	3897	406
1915	757	27
1348	342	64
2075	2444	108
514	681	4542
43	230	133
1458	329	27
559	733	54
1319	707	67
2099	4122	89
1974	233	201
1762	184	1127
297	1109	330
423	6735	174
1416	422	252
1949	208	3483
1206	726	149
1513	15143	178
1906	3747	203
641	230	1617
1422	220	69
1287	2835	51
103	1001	59
500	7468	92
1231	959	237
124	75	271
1180	328	86
1733	806	151
519	7711	310
277	182	1550
408	2122	96
94	2540	76
1480	2653	246
162	475	666
574	377	1340
1732	429	23
722	2523	210
1964	1986	148
1788	466	844
2062	2176	647
844	229	853
235	4612	155
1443	14586	32
1587	55	660
24	897	606
1496	1107	147
2010	186	858
849	170	233
792	209	1893
306	511	66
928	1222	89
1972	12868	221
1091	510	2128
1910	55	2122
147	790	203
1439	3084	849
1828	329	374
461	1464	55
91	2487	701
357	4735	741
1488	14885	6
1851	1450	11
193	512	511
1999	18120	366
488	436	231
1709	2346	540
1092	2102	1095
344	5919	1
1230	13317	8
1210	67	5553
889	6108	832
76	2088	2933
1815	1934	294
1435	4701	157
606	154	5308
1680	2320	266
1635	227	163
511	612	28
563	8111	1701
33	1127	545
719	227	125
1446	89	214
176	3767	814
1347	14031	4
1186	535	594
1204	5434	312
987	298	284
664	9120	625
574	498	1515
1999	196	823
581	6429	686
489	959	297
463	4922	80
1301	288	1786
986	481	39
1620	212	317
1292	5036	7
1322	1203	527
359	61	326
1419	3427	836
1360	1105	234
228	4518	30
108	2757	519
232	4572	502
863	3186	86
527	300	119
1527	190	3241
94	2539	81
1376	2430	18
1674	425	184
1918	3254	23
907	1413	115
305	543	128
192	4007	46
92	2502	14
933	10590	311
1226	4716	2425
1719	16233	217
1097	1375	659
645	2067	48
991	230	149
436	2124	601
2069	1246	233
1498	1884	362
1505	15099	267
1732	16371	17
1106	304	5531
1101	159	747
2036	263	222
1080	701	232
220	614	492
1974	1249	247
427	6769	821
1549	985	51
835	706	54
91	2471	1776
1644	340	5
1170	1515	347
1921	7865	695
1376	5426	61
1765	295	68
1854	17108	117
1410	4923	217
7	317	773
1726	544	163
1620	770	620
1154	12745	460
533	7842	152
888	10841	228
1406	217	470
1888	17417	126
1094	1151	2478
747	779	1009
1428	841	465
392	6456	48
74	2059	214
1519	816	64
716	486	1105
1764	16532	113
897	10913	48
285	377	122
155	3435	1791
998	11692	206
1246	2441	705
767	1109	254
387	279	31594
1291	917	84
1965	11079	177
1924	378	4757
1076	384	101
1189	295	185
414	544	2207
614	519	1061
453	154	251
1343	4165	13
1776	300	216
392	89	101
698	70	3118
1135	12574	351
753	6319	192
423	6744	79
1774	1091	260
1079	498	946
1128	1609	89
1379	14219	404
1068	1650	4043
1833	161	568
690	2521	852
467	7202	249
924	11076	126
1498	389	656
1588	5267	251
331	498	96
629	599	437
1634	5665	1
1563	15334	7
1705	1481	664
1136	12575	127
1275	1772	605
69	427	187
1069	456	274
405	4814	908
788	3732	404
1794	16703	360
1931	868	35
1466	333	223
678	256	92
907	868	2388
1187	615	153
1481	228	1008
457	2343	139
1214	11581	209
414	295	1785
695	1366	53
621	8652	2040
244	4710	145
1939	17715	382
1965	302	422
2008	1090	1065
2070	227	463
1872	4291	570
232	3237	2275
875	304	113
140	3261	419
909	497	527
2032	1390	976
990	70	509
696	2347	75
681	5089	468
605	534	384
1934	1912	39
768	8245	1
254	4826	1414
926	11103	196
377	918	947
31	875	193
1211	6780	81
358	1048	88
1198	300	1057
81	2232	238
962	1110	572
877	7924	305
11	292	555
779	6626	536
1266	13563	92
805	9333	535
1670	3084	62
90	734	119
1546	982	187
2069	1105	167
1462	229	150
594	1116	57
471	7265	175
1962	17904	337
1754	3416	495
1649	377	600
1808	65	365
2095	4972	148
426	6757	528
1471	498	1095
1752	56	3729
2051	1504	1
1507	15102	76
1060	220	529
1325	881	711
1760	233	1162
304	961	77
666	5658	296
227	4517	151
570	5041	903
41	1347	773
52	1281	198
1281	1974	10
1069	295	1158
1075	423	1027
1433	1098	1020
299	546	170
1455	157	778
1506	618	147
229	241	1
846	2542	511
1329	3003	203
1823	9187	153
779	917	235
1828	2521	640
744	3940	57
284	2580	27
2086	1400	112
1372	7	350
532	779	106
525	498	719
383	1443	151
1586	1337	161
1166	12847	14
468	900	260
812	10308	300
592	292	13760
2008	924	290
1978	2347	508
1016	11812	613
474	190	1602
1930	17679	375
258	2019	6
931	1527	123
1983	532	64
2087	332	82
25	462	82
18	739	170
1852	227	155
718	616	175
1640	8422	29
1962	3689	246
1936	17737	80
1450	2430	957
1535	333	3727
1555	288	982
625	65	388
1197	1459	1091
1703	1852	105
295	707	391
460	53	420
1461	2939	39
1680	6945	1058
1343	903	13
78	489	110
2	92	1411
242	344	109
13	536	2
1363	210	538
1829	458	5718
1848	11900	431
924	484	158
464	6920	117
1309	220	1098
397	4137	71
930	6196	606
354	2646	10
1220	3502	826
705	4750	1293
1449	1976	64
932	3966	1659
896	475	468
1805	206	168
414	546	380
421	293	451
1508	439	3026
1061	2033	993
1339	220	1005
1926	526	488
1891	17438	104
1007	11772	74
390	466	4588
1597	1639	564
675	7445	409
285	1206	1596
1407	2606	789
1704	479	272
561	279	3899
1753	466	1148
1305	461	334
226	1673	922
1854	17101	216
1798	59	26
314	378	235
1765	1613	75
1068	159	329
1245	1105	1123
1592	952	261
746	3686	268
750	9779	214
322	5677	2281
1741	4923	255
645	3466	45
1906	1041	75
552	7986	3
1364	1406	96
1445	14592	620
1570	704	168
1044	1732	271
401	6534	143
1749	732	1923
1330	13912	1152
1029	2609	236
1273	599	274
334	3088	375
1486	2176	30
1381	1379	77
793	535	817
21	798	145
741	1406	518
1088	1195	395
722	1034	173
1430	234	86
1898	908	683
280	58	67
1446	538	278
1050	6151	2249
1426	14504	63
11	482	251
2084	533	261
921	475	3646
1289	225	262
468	7253	289
1779	407	779
1711	12724	2061
113	1349	1493
784	1242	382
1910	89	3291
704	9382	1027
1867	7120	102
2059	915	399
788	1412	70
1754	16445	1190
1551	3562	574
1196	704	837
1824	868	97
111	432	213
458	707	177
1318	67	2170
1660	3417	163
912	937	764
1461	298	220
602	8465	231
1067	250	690
1276	13618	109
28	1007	9
1362	12096	637
202	4156	329
926	11096	247
1109	295	695
2027	4773	296
1102	906	84
343	5172	265
2016	18248	34
269	706	151
118	2940	906
504	1246	110
570	8170	32
1161	12802	520
1486	3461	29
737	412	271
126	674	1868
659	5574	6522
1358	181	1955
371	3837	150
107	923	3418
1508	3889	222
999	10472	170
